university,program,module,description,skills,url,level,duration,entry_requirements
Singapore Institute of Technology (SIT),Software Engineering,INF1002 Programming Fundamentals,"This module covers programming fundamentals, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core programming fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical programming fundamentals implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF1005 Mathematical Applications for IT,"This module covers mathematical applications for it, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core mathematical applications for it concepts, theoretical framework application, analytical problem-solving, academic research skills, practical mathematical applications for it implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF1008 Data Structures and Algorithms,"Covers fundamental data organisation techniques including arrays, linked lists, stacks, queues, trees, heaps, and hash tables. Students analyse time and space complexity and apply structures to solve real computational problems.","Array manipulation, linked list operations, binary tree traversal, hash table design, stack and queue implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF1009 Object Oriented Programming,"This module covers object oriented programming, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core object oriented programming concepts, theoretical framework application, analytical problem-solving, academic research skills, practical object oriented programming implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF1015 Computing Systems and Platforms,"This module covers computing systems and platforms, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core computing systems and platforms concepts, theoretical framework application, analytical problem-solving, academic research skills, practical computing systems and platforms implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF2004 Database Systems,"Examines relational database design, SQL querying, normalisation theory, transaction management, and indexing strategies.","SQL query writing, ER diagram design, normalisation, transaction management, index optimisation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF2006 Software Architecture and Design,"This module covers software architecture and design, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core software architecture and design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical software architecture and design implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF2010 Object Oriented Analysis and Design,"This module covers object oriented analysis and design, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core object oriented analysis and design concepts, theoretical framework application, analytical problem-solving, academic research skills, practical object oriented analysis and design implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF2011 Emerging Technologies,"This module covers emerging technologies, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core emerging technologies concepts, theoretical framework application, analytical problem-solving, academic research skills, practical emerging technologies implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF2012 Software Testing,"This module covers software testing, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core software testing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical software testing implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF3013 Cloud Architecture,"This module covers cloud architecture, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cloud architecture concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cloud architecture implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF3014 DevOps and Agile,"This module covers devops and agile, part of the Software Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core devops and agile concepts, theoretical framework application, analytical problem-solving, academic research skills, practical devops and agile implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF3015 Software Project Management,"Covers project planning, execution, monitoring, and closure using agile and waterfall methodologies.","Gantt scheduling, risk management, agile sprint planning, stakeholder communication, cost variance analysis",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Software Engineering,INF4011 Software Engineering Capstone,"Covers the full SDLC from requirements through design, implementation, testing, and maintenance, emphasising agile methods.","Requirements documentation, UML modelling, agile sprint planning, integration testing, Git version control",https://www.singaporetech.edu.sg/,Undergraduate,8 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic Diploma in IT/Engineering.
Singapore Institute of Technology (SIT),Information Security,INF2102 Security Fundamentals,"This module covers security fundamentals, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core security fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical security fundamentals implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF2103 Network Security,"This module covers network security, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core network security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical network security implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF2104 Cryptography,"This module covers cryptography, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cryptography concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cryptography implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF3104 Penetration Testing,"This module covers penetration testing, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core penetration testing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical penetration testing implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF3105 Digital Forensics,"This module covers digital forensics, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core digital forensics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical digital forensics implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF3106 Malware Analysis,"This module covers malware analysis, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core malware analysis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical malware analysis implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF3107 Secure Software Development,"This module covers secure software development, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core secure software development concepts, theoretical framework application, analytical problem-solving, academic research skills, practical secure software development implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF3108 Cloud Security,"This module covers cloud security, part of the Information Security programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cloud security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cloud security implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Information Security,INF4102 Information Security Capstone,"Studies access control, authentication, cryptography, network defence, and security policy for enterprise environments.","Access control design, public key cryptography, firewall configuration, security policy writing, risk assessment",https://www.singaporetech.edu.sg/,Undergraduate,8 Credits / 1 Semester,A-Level: H2 Mathematics. Polytechnic IT Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),ICT and Systems,INF1004 Statistics and Probability,"Covers random variables, distributions, Bayes theorem, expectation, and limit theorems with engineering applications.","Probability modelling, Bayesian inference, Monte Carlo simulation, hypothesis testing, stochastic analysis",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF2001 Operating Systems,"Analyses process scheduling, memory management, file systems, and I/O handling with practical implementation labs.","Process scheduling, memory allocation, file system design, deadlock detection, system call programming",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF2003 Computer Networks,"Studies OSI and TCP/IP network architectures, routing, switching, HTTP, DNS, and network security protocols.","TCP/IP configuration, routing protocol analysis, socket programming, network security evaluation, Wireshark analysis",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF3001 Mobile Applications Development,"Covers Android and iOS app development including UI design, data persistence, API consumption, and app store deployment.","Android/iOS UI design, REST API consumption, local storage, push notifications, app publishing",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF3002 Web Applications Development,"Covers full-stack web development including front-end frameworks, RESTful APIs, authentication, and database integration.","HTML/CSS/JavaScript, REST API design, React or Vue.js, backend frameworks, database integration",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF3003 Distributed Computing,"This module covers distributed computing, part of the ICT and Systems programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core distributed computing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical distributed computing implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF3005 Artificial Intelligence,"Explores search algorithms, knowledge representation, planning, and reasoning under uncertainty.","Heuristic search, Bayesian reasoning, propositional logic, constraint satisfaction, decision tree construction",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF3008 Big Data Analytics,"Covers Hadoop, Apache Spark, real-time stream processing, and NoSQL storage for large-scale data pipelines.","Spark DataFrame programming, HDFS management, Kafka streaming, NoSQL querying, ETL pipeline design",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),ICT and Systems,INF4001 ICT Capstone,"This module covers ict capstone, part of the ICT and Systems programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core ict capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical ict capstone implementation",https://www.singaporetech.edu.sg/,Undergraduate,8 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Institute of Technology (SIT),Business Administration,BUS1002 Applied Business Communication,"This module covers applied business communication, part of the Business Administration programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core applied business communication concepts, theoretical framework application, analytical problem-solving, academic research skills, practical applied business communication implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS1003 Accounting,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS1004 Microeconomics for Business,Analyses individual and firm behaviour and national economic systems with policy implications.,"Supply-demand analysis, elasticity calculation, game theory, GDP interpretation, fiscal policy assessment",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS2001 Business Finance,"This module covers business finance, part of the Business Administration programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business finance implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS2002 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS2003 Operations and Supply Chain Management,"Covers supply chain design, procurement, inventory management, demand forecasting, and logistics optimisation.","Inventory optimisation, demand forecasting, supplier evaluation, logistics cost analysis, risk management",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS2004 Organisational Behaviour,"This module covers organisational behaviour, part of the Business Administration programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core organisational behaviour concepts, theoretical framework application, analytical problem-solving, academic research skills, practical organisational behaviour implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS3001 Strategic Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS3002 Human Resource Management,"Covers recruitment, performance management, training, compensation, and employment law.","Recruitment design, performance appraisal, training needs analysis, compensation benchmarking, HR policy formulation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS3003 Entrepreneurship,Guides students from opportunity recognition through business model development and lean startup methodology.,"Business model canvas, lean startup, market validation, investor pitch, financial forecasting",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS3004 Digital Business,"This module covers digital business, part of the Business Administration programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core digital business concepts, theoretical framework application, analytical problem-solving, academic research skills, practical digital business implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Business Administration,BUS4001 Business Capstone,"This module covers business capstone, part of the Business Administration programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business capstone implementation",https://www.singaporetech.edu.sg/,Undergraduate,8 Credits / 1 Semester,A-Level or Polytechnic Diploma. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG1001 Engineering Mathematics,"This module covers engineering mathematics, part of the Electrical Power Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core engineering mathematics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical engineering mathematics implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG1002 Electric Circuit Analysis,"Studies electrical circuit analysis using KVL/KCL, Thevenin/Norton theorems, AC phasors, and transient analysis.","KVL/KCL application, Thevenin equivalent circuit, AC phasor analysis, transient response, circuit simulation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG2001 Electronics,"Covers semiconductor physics, diode and transistor circuits, op-amps, and digital logic design.","Diode circuit analysis, transistor biasing, op-amp circuit design, digital logic implementation, circuit simulation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG2002 Power Systems,"Covers power generation, transmission, distribution, and protection systems.","Power flow analysis, fault calculation, protection coordination, transformer design, grid stability",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG2003 Control Systems,"Studies feedback control systems, PID controllers, stability analysis, and state-space methods.","PID controller tuning, stability analysis, Bode plot interpretation, state-space modelling, digital control design",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG2004 Electric Machines,"This module covers electric machines, part of the Electrical Power Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core electric machines concepts, theoretical framework application, analytical problem-solving, academic research skills, practical electric machines implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG3001 Power Electronics,"Covers semiconductor physics, diode and transistor circuits, op-amps, and digital logic design.","Diode circuit analysis, transistor biasing, op-amp circuit design, digital logic implementation, circuit simulation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG3002 Renewable Energy Systems,"Examines solar, wind, hydro, and bioenergy systems including resource assessment, design, and grid integration.","Solar irradiance analysis, wind turbine sizing, grid integration, energy storage, techno-economic assessment",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG3003 Smart Grid,"This module covers smart grid, part of the Electrical Power Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core smart grid concepts, theoretical framework application, analytical problem-solving, academic research skills, practical smart grid implementation",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG3004 Power System Protection,"Covers power generation, transmission, distribution, and protection systems.","Power flow analysis, fault calculation, protection coordination, transformer design, grid stability",https://www.singaporetech.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Institute of Technology (SIT),Electrical Power Engineering,ENG4001 Electrical Engineering Capstone,"This module covers electrical engineering capstone, part of the Electrical Power Engineering programme at Singapore Institute of Technology (SIT). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core electrical engineering capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical electrical engineering capstone implementation",https://www.singaporetech.edu.sg/,Undergraduate,8 Credits / 1 Semester,A-Level: H2 Mathematics + H2 Physics. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT1001 Computational Thinking and Programming,"This module covers computational thinking and programming, part of the Diploma in Information Technology programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core computational thinking and programming concepts, theoretical framework application, analytical problem-solving, academic research skills, practical computational thinking and programming implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT1002 Web Application Development,"Covers full-stack web development including front-end frameworks, RESTful APIs, authentication, and database integration.","HTML/CSS/JavaScript, REST API design, React or Vue.js, backend frameworks, database integration",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT2001 Database Design and Development,"Examines relational database design, SQL querying, normalisation theory, transaction management, and indexing strategies.","SQL query writing, ER diagram design, normalisation, transaction management, index optimisation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT2002 Object-Oriented Programming,"This module covers object-oriented programming, part of the Diploma in Information Technology programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core object-oriented programming concepts, theoretical framework application, analytical problem-solving, academic research skills, practical object-oriented programming implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT2003 Operating Systems and Networking,"Analyses process scheduling, memory management, file systems, and I/O handling with practical implementation labs.","Process scheduling, memory allocation, file system design, deadlock detection, system call programming",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT2004 Software Engineering,"Covers the full SDLC from requirements through design, implementation, testing, and maintenance, emphasising agile methods.","Requirements documentation, UML modelling, agile sprint planning, integration testing, Git version control",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT3001 Application Security,"This module covers application security, part of the Diploma in Information Technology programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core application security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical application security implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT3002 Cloud Computing,"Examines IaaS/PaaS/SaaS models with AWS/Azure/GCP hands-on, containerisation, and serverless computing.","Cloud provisioning, Docker containerisation, Kubernetes orchestration, serverless functions, cost optimisation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT3003 Mobile Application Development,"Covers Android and iOS app development including UI design, data persistence, API consumption, and app store deployment.","Android/iOS UI design, REST API consumption, local storage, push notifications, app publishing",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT3004 Data Analytics,"This module covers data analytics, part of the Diploma in Information Technology programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core data analytics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical data analytics implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Information Technology,IT3005 IT Project,"This module covers it project, part of the Diploma in Information Technology programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core it project concepts, theoretical framework application, analytical problem-solving, academic research skills, practical it project implementation",https://www.sp.edu.sg/,Undergraduate,6 Credits / 1 Semester,A-Level or Polytechnic Diploma in IT. IELTS 6.0+.
Singapore Polytechnic (SP),Diploma in Business,BUS1001 Principles of Business,"This module covers principles of business, part of the Diploma in Business programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core principles of business concepts, theoretical framework application, analytical problem-solving, academic research skills, practical principles of business implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Polytechnic (SP),Diploma in Business,BUS1002 Business Communication,"This module covers business communication, part of the Diploma in Business programme at Singapore Polytechnic (SP). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business communication concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business communication implementation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Polytechnic (SP),Diploma in Business,ACC1001 Accounting Fundamentals,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
Singapore Polytechnic (SP),Diploma in Business,BUS2001 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://www.sp.edu.sg/,Undergraduate,4 Credits / 1 Semester,GCE A-Level or Polytechnic Diploma. IELTS 6.0–6.5+.
