source,search_keyword,job_id,job_title,company,location,posted_date,url,seniority_level,employment_type,job_function,industries,skills,key_points,full_description,country
LinkedIn,data engineer,4409023560,Data Engineer,Hays,"Reading, England, United Kingdom",2026-04-30,https://www.linkedin.com/jobs/view/4409023560,Mid-Senior level,Full-time,Engineering,Telecommunications,"SQL, GCP, Power BI","- About the role As a Data Engineer, You will play a key role in designing, building, and maintaining robust data pipelines that enable reliable, high quality data flow across the organisation.
- Shifts: Monday to Friday (37.5 hours) Roles and Responsibilities: Support development and management of a Single Source of Truth (SSoT)for Programme data with consistent data structures, data flows and data management.
- Manage end to end data flows of key data fields feeding wider systems, tools and processes.
- Align all flows with the SSOT with accurate change management, validation and anomaly identification.
- Contribute to the identification and resolution of data quality and governance issues Other stuff we re potentially looking for: Experience in ETL and data
- Data modelling experience within GCP cloud environments (including dbt, Big Query) Experience with BI tools such as Power BI, with proven capability in building intuitive insights and self
- If your application is successful, you ll be involved in a live virtual interview with one of our client s hiring managers to get to know you better.","About the role As a Data Engineer, You will play a key role in designing, building, and maintaining robust data pipelines that enable reliable, high quality data flow across the organisation. You will work closely with cross functional teams to ingest, transform, and optimise large datasets, ensuring they are accessible, accurate, and ready for analytics, reporting, and downstream applications. Tell me more, tell me more  Our client is currently looking for a recruit in joining their current team, below are the job details for your reference: You can also ask our friendly recruitment team for any questions you may have about the role, between 09.00am till 17.00pm Monday to Friday. Shifts: Monday to Friday (37.5 hours) Roles and Responsibilities: Support development and management of a Single Source of Truth (SSoT)for Programme data with consistent data structures, data flows and data management. Manage end to end data flows of key data fields   feeding wider systems, tools and processes. Align all flows with the SSOT with accurate change management, validation and anomaly identification. Align with stakeholders across the end-to-end workflow to ensure data is captured, ingested and transformed in line with key architecture principles and appropriate for insight and analytics Provide robust reporting and insights of key metrics and data fields, demonstrating evidence and the associated story (the so-what) behind trends and changes Working with the stakeholders across the business to define and deliver impactful reporting, data modelling, insights, solutions, and visualisation. Contribute to the identification and resolution of data quality and governance issues Other stuff we re potentially looking for: Experience in ETL and data-modelling, working with big datasets   transforming and manipulating data, and automating procedures. Data modelling experience within GCP cloud environments (including dbt, Big Query) Experience with BI tools such as Power BI, with proven capability in building intuitive insights and self-serve capability Advanced SQL skills including merging, managing, interrogating and extracting data Understanding of data management best practices including demonstrated experience with data profiling, sourcing, cleansing and automating Knowledge of the Fixed Telecoms industry (including HFC and XGS-PON networks, network record management, E2E serviceability and release processes) is desirable Business Analysis skills and stakeholder management Experience developing and reporting on analysis and key metrics, presenting information effectively and clearly to stakeholders Effective task management, together with experience of working with a range of stakeholders What s in it for you?   Our client loves to reward their people for doing a great job. This role provides a hybrid working access in Reading / Paddington / Manchester / Birmingham (2 days in a week) This is 6 Months contract Next Steps Once you ve applied, one of our friendly rec",United Kingdom
LinkedIn,data engineer,4409457485,Data Engineer,Erin Associates Ltd,"West Yorkshire, England, United Kingdom",2026-05-01,https://www.linkedin.com/jobs/view/4409457485,Not Applicable,Full-time,Information Technology,Staffing and Recruiting,"SQL, Power BI, Agile","- established and highly skilled Data team, an experienced Data Engineer is required to help design and develop modern cloud solutions.
- To hit the ground running in this role, you will have proven experience designing, building and maintaining enterprise scale Data Lakes and Data Warehouses on Amazon Redshift.
- As a Data Engineer, you will turn complex data into clarity, build scalable solutions, and help deliver insights that transform how the organisations client s work.
- life balance and encourage professional development.
- Professional development opportunities 5% employer pension, rising with service + many more.
- Build and maintain the Redshift based Enterprise Data Warehouse and S3 Data Lake.
- Develop and optimise ELT/ETL pipelines across diverse data sources.","Data Engineer   Remote (occasional visits to Yorkshire)  55,000 -  60,000 + bonus, 35-hour work week and great benefits Joining a well-established and highly skilled Data team, an experienced Data Engineer is required to help design and develop modern cloud solutions. To hit the ground running in this role, you will have proven experience designing, building and maintaining enterprise scale Data Lakes and Data Warehouses on Amazon Redshift. As a Data Engineer, you will turn complex data into clarity, build scalable solutions, and help deliver insights that transform how the organisations client s work. Utilising modern technologies, this role presents an exciting challenge to join a business that promote a healthy work-life balance and encourage professional development. The role will be primarily remote, with occasional meetups with the team in Yorkshire. Package Bonus opportunities 35-hour work week with flexible working 25 days holiday + 5 days buy/sell + bank holidays. Professional development opportunities 5% employer pension, rising with service + many more. Responsibilities Convert raw data into trusted analytical assets and bring insight to life through Power BI. Build and maintain the Redshift based Enterprise Data Warehouse and S3 Data Lake. Develop and optimise ELT/ETL pipelines across diverse data sources. Develop Power BI datasets, dashboards, and reports. Build strong semantic models using DAX and best practice design. Work with stakeholders, analysts, and data scientists to deliver effective solutions. Keep abreast of the latest tech and make recommendations that will benefit the department Requirements 3+ years  experience in data engineering and data warehousing. Amazon Redshift. Data Lake architectures (S3, lakehouse patterns). SQL and Power BI development experience. DAX / Data Modelling Familiarity with ELT/ETL tools. Knowledge of data governance, security, and access control. Scripting skills Agile The company have an excellent reputation within their sector, and have experienced 10 consecutive years of growth, posting record revenues for the last financial year. They promote a healthy work-life balance and will give you the opportunity to develop your technical knowledge. Click APPLY to be considered for the role as my client is aiming to interview as soon as possible. All interviews are to be conducted virtually, with the process requiring two stages. Erin Associates welcomes applications from people of all ethnicities, genders, sexual orientations, and disabilities. Please inform us if you require any reasonable adjustments at any stage of the application process. Contact   Millie Ellis Due to a high-volume of applications, if you have not heard back from us within 5 working days, please assume that your application has been unsuccessful on this occasion. Your profile may be considered for other suitable vacancies that arise within the next 12 weeks. Key words; Data Engineer, Data Specialist, Data Developer. Leeds, Hull, Y",United Kingdom
LinkedIn,data engineer,4399529954,Data Engineer,TRI - The RBQM Experts,United Kingdom,2026-04-13,https://www.linkedin.com/jobs/view/4399529954,Mid-Senior level,Full-time,Information Technology,Software Development,"Python, R, SQL, PostgreSQL, Azure, Power BI","- Based Quality Management (RBQM) simple for all clinical trials.
- The Data Innovations team is a dedicated research and development function focused on experimentation, learning, and exploration.
- You'll design robust pipelines, architect scalable storage solutions, and work shoulder
- Your Skills & Qualifications We are looking for a Data Engineer who can: Design, build, and maintain ETL pipelines that extract, transform, and load data from diverse sources into warehouses, lakes, and lakehouses.
- Build scalable, performant data infrastructure using tools such as Databricks, Snowflake, and Azure Data Factory.
- Partner with the Development and Operations teams to design model views that power complex Power BI reports.
- Collaborate closely with Data Scientists to understand their requirements and deliver data pipelines, aggregations, and datasets ready for analysis and modelling.","About The Role Triumph Research Intelligence is a SaaS business on a mission to make Risk-Based Quality Management (RBQM) simple for all clinical trials. Our platform, OPRA, leads to safer patients and happier clinical trials teams   with the end goal being higher quality trials, better drugs getting to market quicker, and ultimately, more lives saved. What s more important than that? We re now expanding our business with the launch of a new R&D division, Data Innovations , led by our Chief Strategy Officer, and we re looking for a Data Engineer to help shape it from the ground up. The Data Innovations team is a dedicated research and development function focused on experimentation, learning, and exploration. Data Engineer to join our data team and play a central role in how we move, store, and shape data across the organisation. You'll design robust pipelines, architect scalable storage solutions, and work shoulder-to-shoulder with Data Scientists to turn raw data into the foundation for meaningful decisions. Your Skills & Qualifications We are looking for a Data Engineer who can: Design, build, and maintain ETL pipelines that extract, transform, and load data from diverse sources into warehouses, lakes, and lakehouses. Build scalable, performant data infrastructure using tools such as Databricks, Snowflake, and Azure Data Factory. Architect data warehouses and data lakehouses that serve structured and unstructured data needs for analytics, reporting, and modelling. Partner with the Development and Operations teams to design model views that power complex Power BI reports. Collaborate closely with Data Scientists to understand their requirements and deliver data pipelines, aggregations, and datasets ready for analysis and modelling. Optimise storage performance, manage data quality, and ensure integrity across all data environments. Translate data requirements into practical engineering solutions that enable data-driven decision-making across the business. Your skill set will consist of the following: Hands-on experience with Azure Data Engineering services, including Azure Data Factory, Databricks, and Snowflake. Strong programming ability in T-SQL, Python, or R Deep knowledge of relational databases, particularly Azure PostgreSQL and MS SQL Server, including design, query optimisation, and performance tuning Familiarity with enterprise architecture frameworks such as TOGAF and Zachman, and how they inform data architecture decisions. Understanding of data governance principles as outlined in DAMA DMBOK, including data quality, data lineage, and compliance Our Company Culture At TRI, we take pride in our open and collaborative company culture   it s at the heart of everything we do. Our aim is to support each other and set each other up for success. As a TRI team member, you can expect to be offered the right environment, compensation, and development opportunities to allow you to focus on being successful, and to support your colleagues to do ",United Kingdom
LinkedIn,data engineer,4407274534,Data Engineer,Mixture of Experts,"London Area, United Kingdom",2026-05-02,https://www.linkedin.com/jobs/view/4407274534,Mid-Senior level,Contract,Information Technology and Finance,Information Services and Financial Services,,"- Building robust ETL pipelines to keep BAU reporting flowing.
- What We re Looking For Proven platform to platform database migration experience (essential).
- Strong data engineering background (ETL, schema mapping, pipelines).","Contract Role: Data Engineer (Database Migration Project) / Up to  500 per day / 6 months (likely to extend) / London / Fintech We're looking for an experienced Data Engineer / Migration specialist to lead a critical database migration for one of our fintech clients. Start Date: ASAP Length: 6 months (extension likely) Type: Contract Day rate: up to  500 per day (outside IR35) Location: London/Hybrid What You ll Be Doing Mapping the new database into the existing reporting framework. Building robust ETL pipelines to keep BAU reporting flowing. Handling three active data sources, including one undergoing a full structural change. Preserving data lake functionality, including time based parameters and historical logic. What We re Looking For Proven platform to platform database migration experience (essential). Strong data engineering background (ETL, schema mapping, pipelines). Someone who thrives under pressure and can operate independently. Available immediately Apply here or send your CV to jordan@wearemoe.com",United Kingdom
LinkedIn,data engineer,4409446576,Senior Data/ML Engineer - Python/Databricks/GCP,DW Search,"London Area, United Kingdom",2026-05-01,https://www.linkedin.com/jobs/view/4409446576,Mid-Senior level,Full-time,Information Technology,Financial Services,"Python, GCP, Machine Learning","- driven environment supporting portfolio company initiatives for a major asset management firm.
- This role sits at the intersection of Data Engineering and Machine Learning Engineering, with a strong focus on building and productionising end
- on experience with Databricks Proven experience building production
- grade data and ML pipelines Solid understanding of MLOps principles Experience working with machine learning models Experience with GCP Background in both Data Engineering and Machine Learning Engineering environments Exposure to scalable, high
- performance data platforms This is a strong fit for engineers who operate across the full ML lifecycle and enjoy taking models from development into robust, production systems.","Senior Data/ ML Engineer - Python/Databricks/GCP/MLOps Location: London Contract: Outside IR35 Day Rate: Negotiable ~  600- 700 DW Search are partnering on a high-impact contract opportunity within a fast-paced, data-driven environment supporting portfolio company initiatives for a major asset management firm. This role sits at the intersection of Data Engineering and Machine Learning Engineering, with a strong focus on building and productionising end-to-end ML pipelines. You will be working on real-world applications of neural networks, enabling scalable feature engineering, model training, and inference in production. Key Responsibilities Build and productionise feature engineering pipelines for ML models Develop and manage training and inference workflows at scale Deploy and monitor machine learning models in production environments Collaborate with data scientists and engineering teams to optimise model performance and reliability Contribute to best practices across MLOps and pipeline orchestration Required Experience Strong Python fluency Strong hands-on experience with Databricks Proven experience building production-grade data and ML pipelines Solid understanding of MLOps principles Experience working with machine learning models Experience with GCP Background in both Data Engineering and Machine Learning Engineering environments Exposure to scalable, high-performance data platforms This is a strong fit for engineers who operate across the full ML lifecycle and enjoy taking models from development into robust, production systems. This is an initial 6 month contract with high likelihood of extension, apply now to be considered.",United Kingdom
LinkedIn,data engineer,4404070589,Data Engineer,Searchability NS&D,"London Area, United Kingdom",2026-04-20,https://www.linkedin.com/jobs/view/4404070589,Mid-Senior level,Full-time,Consulting and Information Technology,"Data Infrastructure and Analytics, Technology, Information and Media, and IT Services and IT Consulting","Python, Java, Scala, AWS, CI/CD, Hadoop","- New Permanent Opportunity for an eDV Cleared Data Engineer with AWS Cloud Experience for a leading National Security Consultancy in London.
- Up to 85,000 DoE plus bonuses Active eDV required London Location full
- site when required Expertise required in AWS, Data Pipelines, ETL, Data Storage, and DevOps methodologies Role Overview: This role sits within our client s rapidly growing Cloud Data Platforms team, part of the Insights and Data Global Practice.
- In this role, you will design and build data pipelines, develop ETL/ELT processes, and create innovative data solutions using the latest cloud technologies and frameworks across AWS.
- Some responsibilities include: Build data pipelines to ingest, process and transform data for analytics and reporting.
- Develop ETL/ELT workflows to move data efficiently into data warehouses, data lakes and lake houses using open
- Design effective data solutions that meet complex business needs and support informed decision","New Permanent Opportunity for an eDV Cleared Data Engineer with AWS Cloud Experience for a leading National Security Consultancy in London. Up to  85,000 DoE plus bonuses Active eDV required London Location   full-time on-site when required Expertise required in AWS, Data Pipelines, ETL, Data Storage, and DevOps methodologies Role Overview: This role sits within our client s rapidly growing Cloud Data Platforms team, part of the Insights and Data Global Practice. You will join a multidisciplinary group of data and platform specialists who deliver modern cloud-based transformation for clients across a range of sectors. In this role, you will design and build data pipelines, develop ETL/ELT processes, and create innovative data solutions using the latest cloud technologies and frameworks across AWS. Some responsibilities include: Build data pipelines to ingest, process and transform data for analytics and reporting. Develop ETL/ELT workflows to move data efficiently into data warehouses, data lakes and lake houses using open-source and AWS tooling. Apply DevOps practices, including CI/CD, infrastructure as code and automation, to improve and streamline data engineering processes. Design effective data solutions that meet complex business needs and support informed decision-making. Experience Required: Strong AWS expertise, including tools such as Glue, Lambda, Kinesis, EMR, Athena, DynamoDB, CloudWatch, SNS and Step Functions. Skilled in modern programming, particularly Python, Java, Scala and PySpark. Solid knowledge of data storage and big data technologies, including data warehouses, databases, Redshift, RDS and Hadoop. Experience building and managing AWS data lakes on S3 for both structured and unstructured data. What happens next? To apply, please either click online or email directly to henry.clay-davies@searchability.com. For further information, please call 07719065951 or 0161 4166800. By applying for this role, you give express consent for us to process and submit your application to our client in conjunction with this vacancy only. You may also connect with the hiring manager on LinkedIn by searching for their name. They look forward to hearing from you.",United Kingdom
LinkedIn,data engineer,4402889325,Data Engineer,Anson McCade,"Newcastle Upon Tyne, England, United Kingdom",2026-04-23,https://www.linkedin.com/jobs/view/4402889325,Mid-Senior level,Full-time,Information Technology,Software Development and IT Services and IT Consulting,"Python, Java, AWS, GCP, Azure, Docker, Kubernetes, Terraform, Jenkins, CI/CD, Spark, Kafka, Agile","- 65,000 + bonus Overview We are supporting the recruitment of Data Engineers to join a Global Consulting firmin their high
- on engineering role focused on building modern, scalable data platforms that enable analytics, AI, and real
- You ll work within a collaborative, cloud
- first environment with strong emphasis on engineering best practice, continuous learning, and career development within a global delivery network.
- Please note: This role requires BPSS and SC security clearance, meaning candidates must have 5 years continuous UK residency and be a British/EU passport holder or hold Indefinite Leave to Remain.
- Responsibilities Design, build, and maintain scalable data pipelines supporting batch and real
- time processing Develop streaming and event","Data Engineer   Newcastle (Hybrid | 3 days onsite) Salary :  45,000 -  65,000 + bonus Overview We are supporting the recruitment of Data Engineers to join a Global Consulting firmin their high-performing Advanced Technology Centre delivering large-scale data and technology solutions across both public and private sector clients. This is a hands-on engineering role focused on building modern, scalable data platforms that enable analytics, AI, and real-time decision-making. You ll work within a collaborative, cloud-first environment with strong emphasis on engineering best practice, continuous learning, and career development within a global delivery network. Please note: This role requires BPSS and SC security clearance, meaning candidates must have 5 years continuous UK residency and be a British/EU passport holder or hold Indefinite Leave to Remain. Responsibilities Design, build, and maintain scalable data pipelines supporting batch and real-time processing Develop streaming and event-driven solutions using technologies such as Kafka, Flink, or Spark Build and optimise data pipelines primarily using Java, with exposure to Python and modern data tooling Integrate data from multiple sources using AWS services (e.g. Kinesis, MSK, Lambda, Glue) Apply data engineering best practices including data modelling, lineage, governance, and quality controls Contribute to cloud-based data architecture using modern patterns such as medallion architecture Support CI/CD pipelines and deployment processes using tools such as Jenkins, Azure DevOps, or GitHub Actions Implement Infrastructure as Code using Terraform or CloudFormation Work with containerised environments using Docker and Kubernetes (EKS) Collaborate with analytics, data science, and product teams to deliver high-quality datasets Participate in code reviews and support knowledge sharing across engineering teams Provide mentorship and guidance to junior engineers where required Required Skills & Experience 3+ years  experience in data engineering or large-scale data platform development Strong programming skills in Java (preferred) or Python Experience with Kafka, Flink, or Spark (streaming experience highly desirable) Strong understanding of streaming concepts (event time, state management, backpressure) Experience building ETL/ELT or real-time data pipelines Strong knowledge of CI/CD practices and tools (Jenkins, Azure DevOps, GitHub Actions, etc.) Experience with cloud platforms, ideally AWS (Azure or GCP also considered) Hands-on experience with Terraform and containerisation (Docker, Kubernetes/EKS) Exposure to distributed systems and large-scale data architectures Understanding of data governance, security, and data quality principles Experience working in Agile delivery environments Strong communication skills with ability to engage technical and non-technical stakeholders Desirable Experience Exposure to Databricks, Snowflake, or BigQuery Cloud or data engineering certifications (AWS / Azure /",United Kingdom
LinkedIn,data engineer,4409428350,Data Engineer,Football Radar,"London, England, United Kingdom",2026-05-01,https://www.linkedin.com/jobs/view/4409428350,Entry level,Full-time,Information Technology,Spectator Sports,"Python, SQL, AWS","- About the Company Football Radar have been successfully developing statistical models and analytical frameworks for football for over 10 years.
- About The Role Our success relies on innovative data science and statistical modelling, and your role as a data engineer will be to help support and accelerate that function by taking ownership of the data pipelines to ensure our data is up
- We are open to candidates from early career to experienced data engineers.","About the Company Football Radar have been successfully developing statistical models and analytical frameworks for football for over 10 years. We provide advice to football clubs, and we are also a leading provider of betting advice. We see ourselves as an interesting mix of start-up and established business, with the agility of the former and the security of the latter. About The Role Our success relies on innovative data science and statistical modelling, and your role as a data engineer will be to help support and accelerate that function by taking ownership of the data pipelines to ensure our data is up-to-date, reliable, and easily accessible. In practice you will be working on things like: Automating pipelines for importing and updating data from third party sources Building smaller and more manageable datasets from larger, more cumbersome datasets Deploying models and batch computations to the cloud to generate interesting new datasets to analyse Helping improve the speed and reliability of our ETL process and the quality of data available to our data scientists Collaborating with our software engineering and data science teams to make sure we have a consistent development and cloud approach Managing and monitoring cloud databases and other cloud infrastructure Requirements We are looking for smart, ambitious people who are naturally curious, eager to learn, and enjoy solving challenging problems in a dynamic environment. We are open to candidates from early career to experienced data engineers. The following are the core skills we would expect all candidates to meet: A good level in Python An ability to make pragmatic and sensible choices about what approaches to use   you can judge when it s right to obsess about the details, and when it s right to ship an MVP as fast as possible Strong problem solving skills, with an ability to proactively identify challenges and propose solutions Some experience with SQL and relational databases Familiarity with AWS or another similar cloud platform (we use AWS for almost everything, and prior experience with AWS is a bonus, but not essential if you have experience with a similar platform and similar tools). Experience building data pipelines in the cloud, and awareness of best practices For senior candidates More experienced candidates will have the opportunity to take on more responsibility, leading projects and making key decisions about our architecture. We are looking for candidates who can take key technical decisions and think strategically about where we should focus our efforts. In addition to the requirements above, this means you also bring: An ability to make strategic decisions about pipelines and priorities Extensive experience of deploying and monitoring data engineering solutions within AWS, and a strong knowledge of AWS fundamentals Experience with a wide range of data engineering tools and technologies Experience of managing cloud infrastructure costs What we offer Half yearly bonus ",United Kingdom
LinkedIn,data engineer,4406876436,Freelance Data Science Engineer (Python & SQL),Mindrift,"Birmingham, England, United Kingdom",2026-04-25,https://www.linkedin.com/jobs/view/4406876436,Not Applicable,Part-time,Other,IT Services and IT Consulting,"Python, SQL, Machine Learning, TensorFlow, PyTorch, Pandas","- based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems.
- What This Opportunity Involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real
- Ideally, contributors will have: 5+ years of hands
- on data science experience with proven business impact Portfolio of completed projects and publications showcasing real
- 20 hours per week during active phases, based on project requirements.
- Compensation varies across projects depending on scope, complexity, and required expertise.
- Please note that other projects on the platform may offer different earning levels based on their requirements.","Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What This Opportunity Involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (telecom, finance, government, e-commerce, healthcare) Create problems requiring Python programming to solve (using Pandas, Numpy, Scipy, Sklearn, Statsmodels, Matplotlib, Seaborn) Ensure problems are computationally intensive and cannot be solved manually within reasonable timeframes (days/weeks) Develop problems requiring non-trivial reasoning chains in data processing, statistical analysis, feature engineering, predictive modeling, and insight extraction Create deterministic problems with reproducible answers: avoid stochastic elements or require fixed random seeds for exact reproducibility Base problems on real business challenges: customer analytics, risk assessment, fraud detection, forecasting, optimization, and operational efficiency Design end-to-end problems spanning the complete data science pipeline (data ingestion   cleaning   EDA   modeling   validation   deployment considerations) Incorporate big data processing scenarios requiring scalable computational approaches Verify solutions using Python with standard data science libraries and statistical methods Document problem statements clearly with realistic business contexts and provide verified correct answers What We Look For This opportunity is a good fit for Data Science specialists with an experience in python open to part-time, non-permanent projects. Ideally, contributors will have: 5+ years of hands-on data science experience with proven business impact Portfolio of completed projects and publications showcasing real-world problem-solving Expert Python programming for data science (pandas, numpy, scipy, scikit-learn, statsmodels) Expert statistical analysis and machine learning - deep understanding of algorithms, methods, and their practical applications Expert with SQL and database operations for data manipulation and analysis Experience with GenAI technologies (LLMs, RAG, prompt engineering, vector databases) Understanding of MLOps practices and model deployment workflows Knowledge of modern frameworks (TensorFlow, PyTorch, LangChain) Strong written English (C1+) How It Works Apply   Pass qualification(s)   Join a project   Complete tasks   Get paid Project time expectations For this project, tasks are estimated to require around 10-20 hours per week during active phases, based on project requirements. This is an estimate, not a guaranteed workload, and applies only while the project is active. Compensation On this project, contributors can earn up to $55 per hour equivalent , depending",United Kingdom
LinkedIn,data engineer,4406153927,Data Engineer,Taylor Hopkinson | Powered by Brunel,"City Of London, England, United Kingdom",2026-04-24,https://www.linkedin.com/jobs/view/4406153927,Not Applicable,Full-time,Engineering,Renewable Energy Power Generation,"Python, SQL, Azure, REST","- Data Engineer for a major offshore wind project in The United Kingdom Responsibilities Design and implement scalable ingestion pipelines from multiple source systems including and internal business data sources.
- * Ensure reliable, automated, and monitored data flows into the Bronze layer of the Medallion architecture.
- * Work within clients existing security framework to establish compliant connectivity to operational data sources.
- * Build and maintain Silver and Gold layer transformations in Databricks using Python and SQL.
- * Onboard datasets into Unity Catalog, ensuring proper governance, lineage, and discoverability.
- Platform Collaboration & Delivery * Support the ML/Data Scientist in preparing clean, structured datasets for anomaly detection and asset performance modelling.
- * Contribute to technical documentation and ensure pipelines are maintainable and transferable.","Data Engineer for a major offshore wind project in The United Kingdom Responsibilities Design and implement scalable ingestion pipelines from multiple source systems including and internal business data sources. * Ensure reliable, automated, and monitored data flows into the Bronze layer of the Medallion architecture. * Work within clients existing security framework to establish compliant connectivity to operational data sources. * Build and maintain Silver and Gold layer transformations in Databricks using Python and SQL. * Onboard datasets into Unity Catalog, ensuring proper governance, lineage, and discoverability. Platform Collaboration & Delivery * Support the ML/Data Scientist in preparing clean, structured datasets for anomaly detection and asset performance modelling. * Contribute to technical documentation and ensure pipelines are maintainable and transferable. * Stay current on Databricks and Azure platform developments relevant to the stack. * Support the Digital & AI Strategy Manager in assessing feasibility of new data source integrations as the roadmap evolves. Experience * Master's degree in Computer Science, Data Engineering, Software Engineering, or a related technical field. * Professional certifications in Azure, Databricks preferred * Training or background in energy systems, renewable energy, offshore wind or BESS technologies is a strong plus. * 4-7 years of hands-on data engineering experience in a cloud environment. * Demonstrated experience delivering production pipelines on Databricks and Azure (ADLS Gen2, ADF or equivalent). * Proven ability to implement Medallion architecture or equivalent layered data modelling patterns. * Experience with REST API ingestion and integration of business systems (ERP, finance tools). * Experience in a contractor or project-based delivery model preferred. * Exposure to OT/SCADA environments or energy sector data. * Exposure to MLOps workflows or collaboration with data science teams.",United Kingdom
LinkedIn,data engineer,4404553077,Senior Data Engineer,Block MB,"London Area, United Kingdom",2026-04-21,https://www.linkedin.com/jobs/view/4404553077,Mid-Senior level,Full-time,Engineering,Financial Services,"Python, Rust, SQL, Docker, CI/CD, Machine Learning, Tableau, Power BI","- Senior Data Engineer Build the engine behind next
- You ll be building a cutting
- The role sits within a Data Science team building out a Trade Intelligence Analytics platform used by an Electronic Trading Desk and its clients
- It s a really interesting position where you d be working across the full stack, from building scalable data pipelines (Python/SQL/DBT) through to shaping client
- They re looking for someone with strong experience in cloud
- Experience within financial services or trading environments would be a big plus.
- world problems into clean, efficient data models and calculations Design and build within a modern lakehouse/data platform architecture Develop APIs and data products used by internal and external stakeholders Bring structure to messy, real","Senior Data Engineer Build the engine behind next-generation trading analytics This is an opportunity to work on a high-impact data platform that turns complex trading data into powerful, actionable insight. You ll be building a cutting-edge analytics engine used to evaluate performance, surface opportunities, and power smarter decision-making through data products, dashboards, and machine learning. This isn t just pipeline work, it s about shaping how data drives strategy. You ll join a highly collaborative team of Data Engineers, Analytics Engineers, and Data Scientists who own everything end-to-end, from infrastructure through to advanced analytics. If you enjoy working close to the problem, not just the data, this role puts you right at the centre of it. The role sits within a Data Science team building out a Trade Intelligence Analytics platform used by an Electronic Trading Desk and its clients -focusing on trade performance, analytics, and machine learning-driven insights. It s a really interesting position where you d be working across the full stack, from building scalable data pipelines (Python/SQL/DBT) through to shaping client-facing analytics. They re looking for someone with strong experience in cloud-based data platforms (ideally Snowflake), large-scale data pipelines, and a solid grounding in engineering best practices (CI/CD, Docker, etc.). Experience within financial services or trading environments would be a big plus. What you ll be doing Own and scale core data pipelines powering a high-performance analytics platform Turn complex, real-world problems into clean, efficient data models and calculations Design and build within a modern lakehouse/data platform architecture Develop APIs and data products used by internal and external stakeholders Bring structure to messy, real-world data through normalisation and integration Work with large-scale, high-volume datasets where performance matters Help shape how the team builds, by driving best practices in: What you bring Strong experience building cloud-based data platforms (Snowflake or similar) Advanced skills in Python or Rust, and SQL A track record of building scalable, production-grade data pipelines Hands-on experience with DBT and modern data transformation workflows Confidence working with complex, high-volume datasets A mindset for clean, reliable engineering with tools like: Docker / containerisation Familiarity with data visualisation tools (Tableau, Power BI, or similar) Nice to have Experience in trading, financial services, or data-heavy environments Exposure to real-time data or machine learning in production",United Kingdom
LinkedIn,data engineer,4403205544,Data Engineer,83zero,"England, United Kingdom",2026-04-23,https://www.linkedin.com/jobs/view/4403205544,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting and Business Consulting and Services,"Python, SQL, AWS, Agile","- 70,000 + Bens, Perks, Healthcare Options, Unlimited Training Budget Sector: Public Sector & Government Client NOTE: ACTIVE Security Check (SC) clearance required .
- Build the Data Infrastructure That Powers the Public Sector We are looking for experienced Data Engineers to join a long
- You will play a pivotal role in shaping engineering design, mentoring talent, and helping our clients reimagine what s possible through technology.
- The Role As a Senior member of our engineering team, you will: Design & Implement: Create robust, secure, and performant data integration solutions (both batch and near
- Build & Optimize: Develop and improve end
- end data pipelines from ingestion to curation ensuring high availability through rigorous monitoring and alerting.
- Collaborate: Work closely with product teams and client stakeholders to align technical decisions with cost, performance, and security requirements.","AWS Data Engineer Location: Predominantly Remote (Travel 2/3 per week!) Salary:  55,000 -  70,000 + Bens, Perks, Healthcare Options, Unlimited Training Budget Sector: Public Sector & Government Client NOTE: ACTIVE Security Check (SC) clearance required . Build the Data Infrastructure That Powers the Public Sector We are looking for experienced Data Engineers to join a long-standing, high-impact public sector partnership. This isn t just about moving data; it s about modernizing essential services and delivering secure, reliable data products at scale. You will play a pivotal role in shaping engineering design, mentoring talent, and helping our clients reimagine what s possible through technology. The Role As a Senior member of our engineering team, you will: Design & Implement: Create robust, secure, and performant data integration solutions (both batch and near-real-time). Build & Optimize: Develop and improve end-to-end data pipelines from ingestion to curation ensuring high availability through rigorous monitoring and alerting. Collaborate: Work closely with product teams and client stakeholders to align technical decisions with cost, performance, and security requirements. Innovate: Support incident resolution and contribute to our internal Engineering Communities of Practice. Lead: Actively participate in Agile ceremonies and mentor junior colleagues to grow our collective capability. Your skills and experience Strong SQL and hands-on experience with data modelling. Hands-on with ETL/ELT tooling (at least one of Talend, Pentaho DI, Informatica, AWS Glue, or SAS). Experience with databases/data platforms (ideally Oracle or Cloudera) Knowledge of cloud platforms ( ideally AWS ) Good experience with programming/scripting languages (e.g. Python, Bash). Strong grasp of data engineering fundamentals, including integration, transformation, orchestration, and version control. Excellent client-facing and consultancy skills. Interested? Apply now or send your CV to Aaron.Perdesi@83zero.com",United Kingdom
