university,program,module,description,skills,url,level,duration,entry_requirements
Hanoi University of Science and Technology (HUST),Electrical Engineering,EE4050 Renewable Energy Systems,"Examines solar, wind, hydro, and bioenergy systems including resource assessment, design, and grid integration.","Solar irradiance analysis, wind turbine sizing, grid integration, energy storage, techno-economic assessment",https://seee.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. Strong Physics.
Hanoi University of Science and Technology (HUST),Electrical Engineering,EE4060 PLC and Industrial Automation,"This module covers plc and industrial automation, part of the Electrical Engineering programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core plc and industrial automation concepts, theoretical framework application, analytical problem-solving, academic research skills, practical plc and industrial automation implementation",https://seee.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. Strong Physics.
Hanoi University of Science and Technology (HUST),Electrical Engineering,EE4070 High Voltage Engineering,"This module covers high voltage engineering, part of the Electrical Engineering programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core high voltage engineering concepts, theoretical framework application, analytical problem-solving, academic research skills, practical high voltage engineering implementation",https://seee.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. Strong Physics.
Hanoi University of Science and Technology (HUST),Electrical Engineering,EE4901 Electrical Engineering Thesis,"This module covers electrical engineering thesis, part of the Electrical Engineering programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core electrical engineering thesis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical electrical engineering thesis implementation",https://seee.hust.edu.vn/,Undergraduate,9 Credits / 1 Semester,Khoi A00/A01. Strong Physics.
Hanoi University of Science and Technology (HUST),Business Administration,EM1010 Principles of Economics,Analyses individual and firm behaviour and national economic systems with policy implications.,"Supply-demand analysis, elasticity calculation, game theory, GDP interpretation, fiscal policy assessment",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM1020 Introduction to Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,ACC1010 Financial Accounting,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM2010 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM2020 Human Resource Management,"Covers recruitment, performance management, training, compensation, and employment law.","Recruitment design, performance appraisal, training needs analysis, compensation benchmarking, HR policy formulation",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM3110 Financial Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM3120 Operations Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM3130 Supply Chain Management,"Covers supply chain design, procurement, inventory management, demand forecasting, and logistics optimisation.","Inventory optimisation, demand forecasting, supplier evaluation, logistics cost analysis, risk management",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM3140 Entrepreneurship and Innovation,Guides students from opportunity recognition through business model development and lean startup methodology.,"Business model canvas, lean startup, market validation, investor pitch, financial forecasting",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM4110 Strategic Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM4120 Corporate Finance,"This module covers corporate finance, part of the Business Administration programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core corporate finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical corporate finance implementation",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM4130 Digital Business,"This module covers digital business, part of the Business Administration programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core digital business concepts, theoretical framework application, analytical problem-solving, academic research skills, practical digital business implementation",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM4140 Project Management,"Covers project planning, execution, monitoring, and closure using agile and waterfall methodologies.","Gantt scheduling, risk management, agile sprint planning, stakeholder communication, cost variance analysis",https://seam.hust.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
Hanoi University of Science and Technology (HUST),Business Administration,EM4901 Business Administration Thesis,"This module covers business administration thesis, part of the Business Administration programme at Hanoi University of Science and Technology (HUST). Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business administration thesis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business administration thesis implementation",https://seam.hust.edu.vn/,Undergraduate,9 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Software Engineering,PRF192 Programming Fundamentals,"This module covers programming fundamentals, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core programming fundamentals concepts, theoretical framework application, analytical problem-solving, academic research skills, practical programming fundamentals implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,PRO192 Object-Oriented Programming,"This module covers object-oriented programming, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core object-oriented programming concepts, theoretical framework application, analytical problem-solving, academic research skills, practical object-oriented programming implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,OSG202 Operating Systems,"Analyses process scheduling, memory management, file systems, and I/O handling with practical implementation labs.","Process scheduling, memory allocation, file system design, deadlock detection, system call programming",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,NWC203 Computer Networks,"Studies OSI and TCP/IP network architectures, routing, switching, HTTP, DNS, and network security protocols.","TCP/IP configuration, routing protocol analysis, socket programming, network security evaluation, Wireshark analysis",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,DBI202 Introduction to Databases,"Examines relational database design, SQL querying, normalisation theory, transaction management, and indexing strategies.","SQL query writing, ER diagram design, normalisation, transaction management, index optimisation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,CSD203 Data Structures and Algorithms,"Covers fundamental data organisation techniques including arrays, linked lists, stacks, queues, trees, heaps, and hash tables. Students analyse time and space complexity and apply structures to solve real computational problems.","Array manipulation, linked list operations, binary tree traversal, hash table design, stack and queue implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWE201c Introduction to Software Engineering,"Covers the full SDLC from requirements through design, implementation, testing, and maintenance, emphasising agile methods.","Requirements documentation, UML modelling, agile sprint planning, integration testing, Git version control",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWT301 Software Testing,"This module covers software testing, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core software testing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical software testing implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWD392 Web Development Frameworks,"Covers full-stack web development including front-end frameworks, RESTful APIs, authentication, and database integration.","HTML/CSS/JavaScript, REST API design, React or Vue.js, backend frameworks, database integration",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,PRN212 Windows Programming,"This module covers windows programming, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core windows programming concepts, theoretical framework application, analytical problem-solving, academic research skills, practical windows programming implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,MMA301 Mobile Application Development,"Covers Android and iOS app development including UI design, data persistence, API consumption, and app store deployment.","Android/iOS UI design, REST API consumption, local storage, push notifications, app publishing",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWT401 Advanced Software Testing,"This module covers advanced software testing, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core advanced software testing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical advanced software testing implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,PRN301 .NET and C# Advanced,"This module covers .net and c# advanced, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core .net and c# advanced concepts, theoretical framework application, analytical problem-solving, academic research skills, practical .net and c# advanced implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWP391 Software Development Project,"This module covers software development project, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core software development project concepts, theoretical framework application, analytical problem-solving, academic research skills, practical software development project implementation",https://daihoc.fpt.edu.vn/,Undergraduate,4 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Software Engineering,SWP490 Graduation Thesis,"This module covers graduation thesis, part of the Software Engineering programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core graduation thesis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical graduation thesis implementation",https://daihoc.fpt.edu.vn/,Undergraduate,10 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Artificial Intelligence,MLN111 Machine Learning Fundamentals,"Covers supervised learning, unsupervised learning, model evaluation, regularisation, and neural network fundamentals for predictive modelling.","Supervised model training, cross-validation, feature engineering, clustering algorithms, neural network design",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,AIG201c Artificial Intelligence,"Explores search algorithms, knowledge representation, planning, and reasoning under uncertainty.","Heuristic search, Bayesian reasoning, propositional logic, constraint satisfaction, decision tree construction",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,MLN131 Deep Learning,"Covers CNNs, RNNs, attention mechanisms, and transformers applied to computer vision and NLP tasks using modern frameworks.","CNN design, RNN sequence modelling, transformer fine-tuning, PyTorch/TensorFlow, transfer learning",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,BDI301 Big Data Analytics,"Covers Hadoop, Apache Spark, real-time stream processing, and NoSQL storage for large-scale data pipelines.","Spark DataFrame programming, HDFS management, Kafka streaming, NoSQL querying, ETL pipeline design",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,MAE101 Mathematics for Engineering,"This module covers mathematics for engineering, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core mathematics for engineering concepts, theoretical framework application, analytical problem-solving, academic research skills, practical mathematics for engineering implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,SSG104 Statistics,"This module covers statistics, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core statistics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical statistics implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,IOT102 Introduction to IoT,"This module covers introduction to iot, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core introduction to iot concepts, theoretical framework application, analytical problem-solving, academic research skills, practical introduction to iot implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,NLP301 Natural Language Processing,"Covers tokenisation, language models, sentiment analysis, NER, and transformer-based models such as BERT.","Text preprocessing, language model evaluation, sentiment classification, NER extraction, BERT fine-tuning",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,CVS301 Computer Vision,"Covers image processing, feature extraction, object detection, and segmentation using classical and deep learning methods.","Image preprocessing, CNN classification, YOLO object detection, semantic segmentation, feature extraction",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,RLB301 Reinforcement Learning,"This module covers reinforcement learning, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core reinforcement learning concepts, theoretical framework application, analytical problem-solving, academic research skills, practical reinforcement learning implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,AIE301 AI in Healthcare,"This module covers ai in healthcare, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core ai in healthcare concepts, theoretical framework application, analytical problem-solving, academic research skills, practical ai in healthcare implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,MLO301 Machine Learning Operations,"Covers supervised learning, unsupervised learning, model evaluation, regularisation, and neural network fundamentals for predictive modelling.","Supervised model training, cross-validation, feature engineering, clustering algorithms, neural network design",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Artificial Intelligence,CAP491 AI Capstone,"This module covers ai capstone, part of the Artificial Intelligence programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core ai capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical ai capstone implementation",https://daihoc.fpt.edu.vn/,Undergraduate,10 Credits / 1 Semester,Khoi A00/A01. DGNL >= 800. IELTS 5.5+.
FPT University,Information Security,CYB201c Cybersecurity Fundamentals,"Covers cryptography, authentication, network security, secure coding, and ethical hacking fundamentals.","Cryptographic protocols, penetration testing, vulnerability scanning, secure coding practices, incident response",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB301 Network Security,"This module covers network security, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core network security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical network security implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB302 Cryptography,"This module covers cryptography, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cryptography concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cryptography implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB303 Ethical Hacking and Penetration Testing,"This module covers ethical hacking and penetration testing, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core ethical hacking and penetration testing concepts, theoretical framework application, analytical problem-solving, academic research skills, practical ethical hacking and penetration testing implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB304 Digital Forensics,"This module covers digital forensics, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core digital forensics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical digital forensics implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB305 Secure Software Development,"This module covers secure software development, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core secure software development concepts, theoretical framework application, analytical problem-solving, academic research skills, practical secure software development implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB306 Web Application Security,"Covers full-stack web development including front-end frameworks, RESTful APIs, authentication, and database integration.","HTML/CSS/JavaScript, REST API design, React or Vue.js, backend frameworks, database integration",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB307 Malware Analysis,"This module covers malware analysis, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core malware analysis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical malware analysis implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB401 Cloud Security,"This module covers cloud security, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core cloud security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical cloud security implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB402 Security Operations Centre,"This module covers security operations centre, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core security operations centre concepts, theoretical framework application, analytical problem-solving, academic research skills, practical security operations centre implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CYB403 IoT Security,"This module covers iot security, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core iot security concepts, theoretical framework application, analytical problem-solving, academic research skills, practical iot security implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Information Security,CAP492 Security Capstone,"This module covers security capstone, part of the Information Security programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core security capstone concepts, theoretical framework application, analytical problem-solving, academic research skills, practical security capstone implementation",https://daihoc.fpt.edu.vn/,Undergraduate,10 Credits / 1 Semester,Khoi A00/A01. IELTS 5.5+.
FPT University,Business Administration,BAA101 Introduction to Business,"This module covers introduction to business, part of the Business Administration programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core introduction to business concepts, theoretical framework application, analytical problem-solving, academic research skills, practical introduction to business implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAF201 Financial Accounting,"Introduces financial and managerial accounting including double-entry bookkeeping, financial statement preparation, and cost accounting.","Double-entry bookkeeping, balance sheet preparation, income statement analysis, CVP analysis, ratio interpretation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAM201 Principles of Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAK201 Marketing Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAK301 Digital Marketing,"Covers SEO, SEM, social media, content marketing, analytics, and marketing automation.","SEO/SEM optimisation, social media strategy, content marketing, Google Analytics, marketing automation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAL201 Business Law,"Introduces legal principles, contract formation, tort liability, and legal reasoning through case analysis.","Legal case analysis, contract elements, tort assessment, statutory interpretation, legal research",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAF301 Corporate Finance,"This module covers corporate finance, part of the Business Administration programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core corporate finance concepts, theoretical framework application, analytical problem-solving, academic research skills, practical corporate finance implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAE201 Microeconomics,Analyses individual and firm behaviour and national economic systems with policy implications.,"Supply-demand analysis, elasticity calculation, game theory, GDP interpretation, fiscal policy assessment",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAE202 Macroeconomics,Analyses individual and firm behaviour and national economic systems with policy implications.,"Supply-demand analysis, elasticity calculation, game theory, GDP interpretation, fiscal policy assessment",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAM301 Strategic Management,"Covers planning, organising, leading, and controlling including strategy, change management, and organisational behaviour.","Strategic planning, team leadership, change management, performance measurement, stakeholder analysis",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAM302 Organisational Behaviour,"This module covers organisational behaviour, part of the Business Administration programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core organisational behaviour concepts, theoretical framework application, analytical problem-solving, academic research skills, practical organisational behaviour implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAM303 Human Resource Management,"Covers recruitment, performance management, training, compensation, and employment law.","Recruitment design, performance appraisal, training needs analysis, compensation benchmarking, HR policy formulation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAS301 Supply Chain Management,"Covers supply chain design, procurement, inventory management, demand forecasting, and logistics optimisation.","Inventory optimisation, demand forecasting, supplier evaluation, logistics cost analysis, risk management",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAT301 Business Analytics,"This module covers business analytics, part of the Business Administration programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core business analytics concepts, theoretical framework application, analytical problem-solving, academic research skills, practical business analytics implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Business Administration,BAC490 BBA Thesis,"This module covers bba thesis, part of the Business Administration programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core bba thesis concepts, theoretical framework application, analytical problem-solving, academic research skills, practical bba thesis implementation",https://daihoc.fpt.edu.vn/,Undergraduate,10 Credits / 1 Semester,Khoi A00/A01/D01. IELTS 5.5+.
FPT University,Digital Marketing,DMK101 Introduction to Digital Marketing,"Covers SEO, SEM, social media, content marketing, analytics, and marketing automation.","SEO/SEM optimisation, social media strategy, content marketing, Google Analytics, marketing automation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
FPT University,Digital Marketing,DMK201 Social Media Marketing,"Explores market segmentation, consumer behaviour, product development, pricing strategy, and digital marketing channels.","Market segmentation, consumer analysis, brand positioning, marketing mix optimisation, digital strategy",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
FPT University,Digital Marketing,DMK202 Search Engine Optimisation,"This module covers search engine optimisation, part of the Digital Marketing programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core search engine optimisation concepts, theoretical framework application, analytical problem-solving, academic research skills, practical search engine optimisation implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
FPT University,Digital Marketing,DMK203 Content Marketing,"Explores market segmentation, consumer behaviour, product development, pricing strategy, and digital marketing channels.","Market segmentation, consumer analysis, brand positioning, marketing mix optimisation, digital strategy",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
FPT University,Digital Marketing,DMK204 Email and CRM Marketing,"Explores market segmentation, consumer behaviour, product development, pricing strategy, and digital marketing channels.","Market segmentation, consumer analysis, brand positioning, marketing mix optimisation, digital strategy",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
FPT University,Digital Marketing,DMK205 Programmatic Advertising,"This module covers programmatic advertising, part of the Digital Marketing programme at FPT University. Students explore core theoretical and applied aspects, building competencies for professional practice.","Core programmatic advertising concepts, theoretical framework application, analytical problem-solving, academic research skills, practical programmatic advertising implementation",https://daihoc.fpt.edu.vn/,Undergraduate,3 Credits / 1 Semester,Khoi D01/A00/A01. IELTS 5.5+.
